latitude,longitude,crime_type,crime_severity,date,time,hour,area,lighting_score,cctv_score,crowd_density,police_proximity,is_night
12.98239,77.57039,Vandalism,2.1,2024-08-27,09:20,9,Chickpet,0.14,0.84,0.41,0.77,0
12.997344,77.604683,Theft,3.5,2024-03-14,20:21,20,Shivajinagar,0.41,0.36,0.42,0.7,1
12.974196,77.586604,Eve Teasing,3.3,2024-12-05,20:37,20,Chickpet,0.16,0.3,0.4,0.12,1
12.928506,77.621414,Assault,6.7,2024-06-11,01:55,1,BTM Layout,0.91,0.27,0.73,0.63,1
12.979783,77.647495,Assault,7.3,2024-05-15,23:20,23,Indiranagar,0.19,0.68,0.4,0.55,1
12.898902,77.584272,Assault,8.9,2023-07-26,22:23,22,Bannerghatta Road,0.55,0.85,0.81,0.86,1
12.947275,77.541914,Drug Offense,5.9,2024-08-10,00:03,0,Majestic,0.46,0.23,0.77,0.18,1
12.962536,77.565757,Vandalism,2.1,2024-06-27,00:17,0,Majestic,0.53,0.21,0.82,0.69,1
12.845683,77.669938,Vehicle Theft,5.0,2023-11-17,23:27,23,Electronic City,0.28,0.4,0.66,0.51,1
12.967516,77.566678,Drug Offense,7.1,2023-07-11,20:40,20,Chickpet,0.62,0.21,0.97,0.77,1
12.966574,77.751385,Cybercrime,6.2,2024-03-20,20:34,20,Whitefield,0.94,0.73,0.15,0.28,1
12.947864,77.557571,Cybercrime,5.7,2023-11-04,04:47,4,Majestic,0.86,0.41,0.87,0.92,1
12.996221,77.588681,Eve Teasing,4.1,2023-06-14,08:52,8,Shivajinagar,0.33,0.6,0.47,0.2,0
12.937413,77.581086,Eve Teasing,4.9,2024-03-22,20:29,20,Jayanagar,0.48,0.91,0.28,0.35,1
12.94747,77.575577,Theft,4.6,2023-06-30,01:17,1,Chickpet,0.68,0.04,0.75,0.8,1
12.972439,77.645083,Theft,4.4,2023-03-07,02:20,2,Indiranagar,0.91,0.41,0.43,0.69,1
12.956389,77.581655,Chain Snatching,6.5,2023-08-30,21:46,21,Chickpet,0.2,0.73,0.94,0.57,1
12.954746,77.55479,Vandalism,3.0,2023-04-03,16:16,16,Rajajinagar,0.31,0.12,0.83,0.4,0
12.889566,77.600336,Vandalism,2.5,2024-03-09,23:47,23,Bannerghatta Road,0.3,0.11,0.29,0.35,1
12.9829,77.62757,Pickpocketing,3.5,2024-01-19,18:03,18,Indiranagar,0.73,0.11,0.59,0.53,0
12.848985,77.682115,Eve Teasing,4.9,2024-01-12,04:23,4,Electronic City,0.84,0.02,0.97,0.65,1
12.965771,77.688448,Theft,3.0,2024-01-29,21:15,21,Marathahalli,0.38,0.96,0.43,0.83,1
12.958333,77.597107,Chain Snatching,5.3,2023-01-09,08:54,8,Shivajinagar,0.92,0.39,0.98,0.33,0
12.908639,77.612385,Chain Snatching,4.6,2023-06-14,07:19,7,BTM Layout,0.92,0.63,0.89,0.79,0
13.026407,77.597231,Pickpocketing,2.2,2024-05-18,08:55,8,Hebbal,0.52,0.41,0.86,0.75,0
12.979409,77.599673,Chain Snatching,5.5,2023-12-27,22:16,22,Shivajinagar,0.48,0.73,0.59,0.39,1
12.831465,77.678209,Theft,2.7,2024-03-30,20:41,20,Electronic City,0.81,0.14,0.46,0.67,1
12.952574,77.556553,Assault,6.0,2024-12-31,20:10,20,Majestic,0.97,0.83,0.79,0.86,1
13.116011,77.586444,Pickpocketing,3.4,2023-05-17,10:28,10,Yelahanka,0.33,0.69,0.84,0.82,0
13.005062,77.550614,Eve Teasing,4.6,2024-01-22,20:11,20,Rajajinagar,0.95,0.88,0.3,0.95,1
12.960113,77.66248,Drug Offense,5.3,2024-04-18,23:58,23,Domlur,0.28,0.7,0.25,0.46,1
12.977973,77.649815,Pickpocketing,4.9,2023-06-24,09:05,9,Domlur,0.95,0.12,0.75,0.49,0
12.9862,77.556605,Cybercrime,3.9,2023-07-28,15:07,15,Majestic,0.27,0.86,0.8,0.36,0
12.972841,77.643962,Cybercrime,3.8,2023-08-09,13:54,13,Indiranagar,1.0,0.28,0.71,0.48,0
12.970143,77.573599,Pickpocketing,4.9,2023-08-30,00:18,0,Chickpet,0.66,0.91,0.43,0.72,1
12.969648,77.634897,Cybercrime,6.5,2024-12-10,15:08,15,Indiranagar,0.46,0.21,0.45,0.48,0
12.886145,77.584036,Vandalism,2.1,2023-12-07,22:35,22,Jayanagar,0.94,0.47,0.42,0.65,1
12.926391,77.604969,Vandalism,2.5,2024-09-26,01:00,1,Koramangala,0.44,0.98,0.7,0.22,1
12.983557,77.573139,Drug Offense,5.5,2024-05-19,22:16,22,Chickpet,0.94,0.88,0.22,0.39,1
13.109933,77.579318,Drug Offense,5.9,2023-05-11,00:07,0,Yelahanka,0.55,0.97,0.35,0.42,1
12.930832,77.630342,Pickpocketing,4.5,2023-09-28,10:39,10,Koramangala,0.57,0.44,0.25,0.76,0
12.949847,77.65265,Cybercrime,6.4,2024-11-04,04:35,4,Indiranagar,0.67,0.44,0.27,0.15,1
12.935619,77.622251,Robbery,8.1,2024-03-22,23:10,23,BTM Layout,0.2,0.9,0.55,0.5,1
12.952038,77.598655,Drug Offense,7.5,2023-06-01,03:07,3,Chickpet,0.21,0.09,0.88,0.26,1
13.038684,77.594777,Robbery,8.7,2024-08-22,08:36,8,Hebbal,0.29,1.0,0.1,0.79,0
12.976382,77.595221,Robbery,8.3,2024-11-24,21:15,21,Shivajinagar,0.18,0.33,0.36,0.98,1
12.945411,77.573442,Chain Snatching,6.9,2023-11-28,19:59,19,Majestic,0.24,0.08,0.85,0.69,0
12.841542,77.64429,Cybercrime,5.6,2023-12-04,08:38,8,Electronic City,0.97,0.66,0.96,0.39,0
12.947664,77.585942,Vandalism,3.3,2023-11-27,22:51,22,Koramangala,0.82,0.74,0.59,0.64,1
12.899011,77.593557,Chain Snatching,6.9,2024-02-13,08:15,8,Bannerghatta Road,0.18,0.85,0.25,0.8,0
13.092674,77.607579,Vehicle Theft,3.9,2024-03-18,22:07,22,Random Spread,0.76,0.92,0.91,0.64,1
12.9768,77.586636,Assault,5.8,2024-04-01,11:32,11,Chickpet,0.9,0.48,0.61,0.48,0
12.955059,77.700368,Pickpocketing,3.3,2024-03-12,19:11,19,Marathahalli,0.18,0.51,0.98,0.71,0
12.985426,77.619186,Robbery,7.9,2023-03-27,16:40,16,Shivajinagar,0.36,0.44,0.92,0.53,0
12.980353,77.559731,Robbery,6.9,2023-09-12,21:57,21,Chickpet,0.57,0.3,0.14,0.17,1
12.982,77.609237,Theft,3.7,2024-04-20,23:27,23,Random Spread,0.69,0.57,0.33,0.33,1
12.928877,77.733047,Chain Snatching,6.2,2024-04-18,00:07,0,Whitefield,0.26,0.18,0.45,0.17,1
12.966158,77.555939,Vehicle Theft,5.0,2024-09-30,00:48,0,Chickpet,0.83,0.34,0.93,0.83,1
13.025374,77.596382,Eve Teasing,4.0,2024-11-20,23:38,23,Hebbal,0.2,0.53,0.11,0.21,1
12.926092,77.58703,Robbery,7.2,2024-11-04,14:44,14,Jayanagar,0.97,0.6,0.54,0.66,0
12.959256,77.555599,Vandalism,3.4,2023-11-06,03:44,3,Random Spread,0.18,0.14,0.27,0.83,1
12.978747,77.593052,Eve Teasing,5.6,2024-10-27,06:30,6,Shivajinagar,0.32,0.84,0.87,0.58,0
12.905199,77.618695,Chain Snatching,5.4,2023-01-23,18:09,18,Bannerghatta Road,0.2,0.9,0.76,0.5,0
12.923973,77.627202,Cybercrime,4.0,2023-10-29,14:37,14,BTM Layout,0.61,0.83,0.15,0.11,0
12.94686,77.648883,Pickpocketing,3.7,2024-07-21,15:47,15,Domlur,1.0,0.04,0.46,0.56,0
12.964458,77.583363,Vandalism,3.4,2024-06-24,15:14,15,Chickpet,0.12,0.58,0.6,0.34,0
12.940481,77.634419,Pickpocketing,3.9,2024-10-23,03:31,3,Koramangala,0.41,0.7,0.12,0.36,1
12.961767,77.608912,Eve Teasing,5.0,2024-08-24,21:14,21,Majestic,0.92,0.34,0.64,0.86,1
12.917068,77.618869,Cybercrime,5.8,2024-03-02,09:46,9,BTM Layout,0.85,0.67,0.76,0.82,0
13.01233,77.597595,Robbery,8.2,2024-11-14,23:44,23,Shivajinagar,0.53,0.17,0.24,0.54,1
12.991948,77.560183,Pickpocketing,2.7,2024-07-24,15:19,15,Majestic,0.14,0.02,0.89,0.42,0
12.89981,77.649035,Robbery,8.4,2023-12-12,01:02,1,Koramangala,0.49,0.62,0.21,0.3,1
12.973187,77.549121,Vehicle Theft,3.1,2024-07-24,11:49,11,Majestic,0.34,0.15,0.72,0.56,0
12.910061,77.618928,Chain Snatching,5.4,2023-04-24,14:51,14,BTM Layout,0.98,0.78,0.65,0.87,0
12.974478,77.614511,Chain Snatching,4.3,2024-10-07,01:32,1,Random Spread,0.21,0.21,0.43,0.76,1
13.01234,77.578416,Cybercrime,6.5,2023-06-07,15:46,15,Shivajinagar,0.68,0.33,0.22,0.86,0
12.979729,77.572045,Cybercrime,6.3,2024-04-30,00:15,0,Majestic,0.41,0.51,0.18,0.44,1
12.922888,77.610387,Pickpocketing,2.5,2024-06-26,19:15,19,BTM Layout,0.48,0.23,0.82,0.47,0
12.968272,77.72752,Pickpocketing,4.0,2023-01-31,16:50,16,Whitefield,0.5,0.77,0.75,0.57,0
13.046596,77.577601,Chain Snatching,6.9,2023-06-18,17:25,17,Hebbal,0.49,0.39,0.13,0.93,0
12.97485,77.624356,Robbery,8.9,2024-11-07,01:40,1,Indiranagar,0.89,0.97,0.48,0.9,1
12.964165,77.749887,Drug Offense,5.9,2023-12-19,23:47,23,Whitefield,0.11,0.28,0.58,0.93,1
12.987933,77.567565,Pickpocketing,3.6,2024-09-25,09:56,9,Majestic,0.69,0.7,0.9,0.8,0
12.966494,77.605963,Pickpocketing,2.1,2023-12-09,09:05,9,Shivajinagar,0.45,0.72,0.89,0.57,0
12.973604,77.586583,Drug Offense,6.7,2024-06-17,21:32,21,Chickpet,0.41,0.64,0.12,0.9,1
12.968939,77.57011,Drug Offense,7.3,2024-03-08,23:53,23,Majestic,0.99,0.11,0.15,0.44,1
12.922461,77.629924,Drug Offense,7.0,2023-05-08,20:48,20,Koramangala,0.5,0.57,0.1,0.41,1
12.994419,77.594963,Eve Teasing,5.9,2024-10-04,18:36,18,Shivajinagar,0.7,0.84,0.31,0.37,0
12.890953,77.498404,Vandalism,3.0,2023-09-11,22:24,22,Random Spread,0.19,0.52,0.27,0.8,1
12.936202,77.768035,Cybercrime,6.3,2023-03-25,22:27,22,Whitefield,0.18,0.42,0.22,0.29,1
12.977117,77.721467,Chain Snatching,5.8,2024-06-15,19:25,19,Whitefield,0.8,0.87,0.63,0.67,0
12.951755,77.5868,Cybercrime,6.9,2023-06-16,15:46,15,Chickpet,0.23,0.13,0.74,0.22,0
12.893606,77.610589,Drug Offense,5.6,2024-04-29,03:44,3,BTM Layout,0.13,0.16,0.6,0.93,1
12.969473,77.583654,Chain Snatching,4.4,2024-08-08,18:07,18,Majestic,0.36,0.52,0.21,0.37,0
12.904237,77.611567,Assault,8.2,2023-05-26,23:01,23,Jayanagar,0.81,0.42,0.94,0.37,1
12.923558,77.599065,Vehicle Theft,3.4,2023-12-24,00:00,0,Bannerghatta Road,0.16,0.04,0.53,0.38,1
12.99491,77.593432,Cybercrime,6.3,2024-09-12,12:30,12,Shivajinagar,0.22,0.14,0.67,0.79,0
12.923152,77.596703,Cybercrime,3.4,2024-10-01,23:20,23,Jayanagar,0.7,0.41,0.31,0.46,1
12.963304,77.687414,Drug Offense,5.8,2023-04-01,03:47,3,Whitefield,0.88,0.71,0.61,0.82,1
12.897714,77.615554,Vehicle Theft,4.7,2023-07-17,21:41,21,BTM Layout,0.96,0.54,0.78,0.96,1
12.962739,77.58307,Drug Offense,7.7,2023-05-04,03:32,3,Chickpet,0.69,0.53,0.97,0.35,1
12.929924,77.574881,Eve Teasing,6.6,2024-03-30,23:53,23,Majestic,0.18,0.53,0.39,0.63,1
12.837543,77.675524,Cybercrime,4.7,2024-02-29,00:21,0,Electronic City,0.12,0.53,0.44,0.18,1
12.981123,77.657895,Chain Snatching,4.5,2023-04-02,17:09,17,Indiranagar,0.24,0.95,0.71,0.15,0
12.918142,77.625888,Assault,6.2,2023-04-12,01:03,1,BTM Layout,0.39,0.41,0.39,0.44,1
12.976941,77.596359,Chain Snatching,5.8,2023-08-31,08:48,8,Shivajinagar,0.54,0.75,0.45,0.2,0
12.926854,77.571724,Theft,2.3,2023-01-30,23:26,23,BTM Layout,0.47,0.23,0.9,0.34,1
12.95723,77.551755,Vandalism,3.1,2023-05-09,07:48,7,Majestic,0.37,0.41,0.18,0.67,0
13.001043,77.608988,Eve Teasing,5.2,2023-06-22,04:23,4,Shivajinagar,0.8,0.54,0.48,0.92,1
13.074713,77.586237,Cybercrime,5.5,2024-10-30,14:53,14,Yelahanka,0.97,0.0,0.94,0.53,0
12.978727,77.584835,Vandalism,4.0,2024-10-09,03:24,3,Chickpet,0.29,0.84,0.35,0.25,1
12.928251,77.606327,Drug Offense,6.2,2023-05-06,00:05,0,BTM Layout,0.85,0.73,1.0,0.89,1
12.868556,77.632678,Eve Teasing,5.7,2023-12-17,20:56,20,Electronic City,0.67,0.98,0.74,0.35,1
12.972794,77.629884,Assault,6.3,2024-12-09,23:38,23,Indiranagar,0.22,0.92,0.65,0.1,1
13.043005,77.588459,Theft,5.6,2024-12-21,13:35,13,Hebbal,0.54,0.39,0.17,0.89,0
12.909057,77.574954,Chain Snatching,6.0,2024-11-19,21:52,21,Bannerghatta Road,0.21,0.97,0.44,0.64,1
12.980115,77.587744,Pickpocketing,2.4,2024-01-15,19:00,19,Chickpet,0.94,0.44,0.3,0.12,0
13.012722,77.627279,Vehicle Theft,3.6,2024-09-20,22:22,22,Majestic,0.66,0.81,0.3,0.98,1
12.981565,77.590242,Assault,7.8,2024-09-12,23:57,23,Chickpet,0.29,0.2,0.84,0.46,1
12.938881,77.632464,Vehicle Theft,4.7,2024-11-06,00:10,0,Koramangala,0.76,0.67,0.64,0.26,1
13.02946,77.607149,Vandalism,2.5,2024-08-06,22:08,22,Hebbal,0.87,0.88,0.76,0.35,1
12.836267,77.642598,Theft,4.1,2023-09-16,22:43,22,Electronic City,0.71,0.88,0.1,0.48,1
12.981257,77.589488,Theft,5.4,2024-02-21,10:27,10,Chickpet,0.35,0.68,0.52,0.43,0
12.959005,77.708469,Theft,3.1,2024-03-06,07:03,7,Marathahalli,0.58,0.32,0.45,0.4,0
12.96635,77.632283,Vandalism,4.0,2024-03-09,23:14,23,Domlur,0.96,0.92,0.28,0.4,1
13.03139,77.595926,Chain Snatching,5.4,2023-01-25,07:01,7,Hebbal,0.63,0.63,0.4,0.33,0
12.844235,77.667477,Chain Snatching,4.2,2023-12-08,17:53,17,Electronic City,0.57,0.24,0.17,0.64,0
12.996465,77.605553,Cybercrime,5.3,2023-03-29,20:28,20,Shivajinagar,0.98,0.92,0.44,0.9,1
12.990027,77.697779,Chain Snatching,6.4,2023-02-26,01:58,1,Marathahalli,0.37,0.63,0.16,0.71,1
13.10798,77.588509,Drug Offense,5.3,2024-02-25,02:25,2,Yelahanka,0.31,0.6,0.69,0.11,1
12.942161,77.692342,Pickpocketing,3.9,2023-04-14,17:56,17,Marathahalli,0.41,0.94,0.8,0.51,0
13.093417,77.583458,Assault,5.0,2024-12-31,20:06,20,Yelahanka,0.16,0.79,0.27,0.62,1
12.972395,77.587828,Drug Offense,7.2,2024-03-31,02:30,2,Chickpet,0.27,0.14,0.14,0.21,1
12.982104,77.725313,Vandalism,2.7,2024-08-20,03:48,3,Whitefield,0.9,0.78,0.23,0.38,1
12.960286,77.686224,Assault,7.3,2024-11-25,20:33,20,Marathahalli,0.23,0.24,0.84,0.6,1
12.969589,77.578563,Theft,4.6,2023-07-26,20:12,20,Shivajinagar,0.81,0.34,0.7,0.73,1
12.917566,77.584473,Cybercrime,5.3,2023-12-10,10:54,10,Bannerghatta Road,0.65,0.42,0.25,0.51,0
12.95447,77.618212,Theft,2.9,2023-08-24,19:40,19,Domlur,0.52,0.21,0.53,0.79,0
12.965549,77.638914,Assault,6.6,2023-01-07,12:13,12,Indiranagar,0.43,0.07,0.13,0.2,0
12.96282,77.644721,Vehicle Theft,5.3,2023-02-14,01:58,1,Domlur,0.98,0.2,0.36,0.3,1
12.955004,77.648494,Vehicle Theft,4.7,2023-07-02,10:54,10,Indiranagar,0.28,0.18,0.34,0.19,0
12.955938,77.641823,Robbery,8.8,2023-11-09,21:21,21,Domlur,0.51,0.37,0.44,0.25,1
12.976901,77.574142,Drug Offense,6.3,2024-12-29,19:56,19,Shivajinagar,0.16,0.14,0.93,0.82,0
12.973568,77.54909,Eve Teasing,4.3,2024-03-15,23:23,23,Random Spread,0.98,0.24,0.14,0.65,1
12.939204,77.6009,Eve Teasing,3.6,2023-09-11,09:50,9,BTM Layout,0.15,0.8,0.89,0.87,0
13.008107,77.583057,Vandalism,2.2,2024-04-26,06:46,6,Hebbal,0.81,0.61,0.25,0.45,0
12.950958,77.630747,Drug Offense,6.0,2024-01-18,03:11,3,Domlur,0.57,0.48,0.96,0.53,1
12.92045,77.608437,Vandalism,2.1,2023-08-13,02:41,2,Koramangala,0.91,0.45,0.31,0.3,1
12.972826,77.646743,Pickpocketing,4.8,2024-01-19,18:10,18,Indiranagar,0.33,0.08,0.78,0.37,0
12.96696,77.56641,Drug Offense,6.5,2023-12-11,20:29,20,Majestic,0.48,0.47,0.47,0.82,1
12.921779,77.616216,Assault,6.8,2023-09-29,20:11,20,Bannerghatta Road,0.68,0.36,0.17,0.86,1
12.99536,77.581424,Drug Offense,5.8,2023-08-22,21:50,21,Shivajinagar,0.19,0.07,0.13,0.28,1
13.012175,77.610891,Eve Teasing,6.0,2024-11-30,08:19,8,Hebbal,0.86,0.19,0.64,0.22,0
12.998247,77.601301,Drug Offense,5.9,2023-12-21,00:49,0,Shivajinagar,0.8,0.4,0.47,0.62,1
12.922791,77.587675,Theft,5.8,2024-02-12,23:48,23,Jayanagar,0.3,0.72,0.29,0.31,1
12.91501,77.615044,Vandalism,3.6,2023-12-15,14:46,14,Bannerghatta Road,0.81,0.31,0.27,0.79,0
12.961425,77.63563,Pickpocketing,3.7,2024-01-19,17:54,17,Domlur,0.23,0.87,0.38,0.76,0
12.992009,77.596629,Cybercrime,3.9,2024-03-11,11:21,11,Shivajinagar,0.72,0.4,0.8,0.58,0
12.956275,77.643745,Assault,5.1,2023-05-23,00:50,0,Domlur,0.24,0.95,0.4,0.67,1
12.97127,77.638759,Vandalism,2.8,2024-01-26,18:55,18,Indiranagar,0.28,0.39,0.58,0.27,0
12.982498,77.574714,Chain Snatching,6.7,2023-04-06,18:40,18,Majestic,0.25,0.67,0.26,0.84,0
12.955659,77.619421,Vandalism,2.1,2024-01-31,23:12,23,Domlur,0.36,0.23,0.69,0.16,1
13.036037,77.595699,Theft,3.3,2024-02-25,19:10,19,Hebbal,0.45,0.99,0.22,0.48,0
12.879916,77.607846,Chain Snatching,4.4,2023-07-30,21:13,21,Bannerghatta Road,0.38,0.82,0.7,0.24,1
13.041188,77.605519,Vandalism,3.0,2024-12-02,18:12,18,Hebbal,0.51,0.2,0.99,0.5,0
12.962692,77.55887,Pickpocketing,3.0,2024-08-05,09:33,9,Majestic,0.89,0.46,0.62,0.76,0
13.00787,77.593289,Vehicle Theft,5.1,2024-12-29,00:22,0,Shivajinagar,0.81,0.39,0.84,0.86,1
12.890599,77.601091,Pickpocketing,3.3,2024-01-29,18:46,18,Bannerghatta Road,0.92,0.18,0.61,0.45,0
12.93151,77.590135,Theft,3.1,2024-10-05,01:10,1,Jayanagar,0.58,0.67,0.16,0.75,1
12.846415,77.672083,Eve Teasing,5.2,2024-01-13,13:48,13,Electronic City,0.17,0.11,0.79,0.39,0
12.937755,77.62032,Cybercrime,3.2,2023-01-28,06:32,6,BTM Layout,0.17,0.69,0.77,0.44,0
13.024351,77.597569,Pickpocketing,2.0,2023-04-28,12:02,12,Hebbal,0.74,0.14,0.7,0.52,0
12.962746,77.647898,Cybercrime,4.0,2024-03-24,17:42,17,Domlur,0.23,0.82,0.86,0.25,0
12.945738,77.673622,Theft,2.5,2024-02-05,20:18,20,Marathahalli,0.25,0.67,0.11,0.35,1
13.008391,77.560735,Cybercrime,3.1,2024-11-22,06:45,6,Rajajinagar,0.58,0.44,0.14,0.67,0
12.913782,77.635587,Drug Offense,7.1,2024-03-30,21:24,21,Koramangala,0.15,0.0,0.8,0.79,1
13.01157,77.566467,Eve Teasing,3.4,2024-03-07,19:12,19,Hebbal,0.13,0.01,0.84,0.71,0
12.963906,77.653234,Chain Snatching,6.5,2024-11-11,07:51,7,Indiranagar,0.25,0.17,0.47,0.2,0
12.924154,77.624565,Assault,7.5,2024-07-08,01:12,1,Koramangala,0.46,0.43,0.31,0.2,1
12.92731,77.647598,Assault,6.3,2024-02-03,23:41,23,Koramangala,0.29,0.22,0.69,0.35,1
12.961811,77.634307,Vandalism,2.4,2023-11-05,22:56,22,Indiranagar,0.79,0.5,0.99,0.74,1
12.928356,77.615201,Vandalism,2.6,2024-10-08,22:38,22,BTM Layout,0.73,0.68,0.98,0.72,1
12.83409,77.66548,Assault,7.8,2024-11-13,02:56,2,Electronic City,0.53,0.34,0.65,0.63,1
12.968808,77.585944,Pickpocketing,3.5,2024-12-22,19:14,19,Shivajinagar,0.99,0.23,0.65,0.91,0
12.922638,77.706158,Vehicle Theft,3.7,2023-03-23,00:48,0,Marathahalli,0.15,0.37,0.37,0.24,1
12.973764,77.584414,Eve Teasing,5.9,2024-03-30,19:59,19,Chickpet,0.77,0.33,0.35,0.68,0
12.952608,77.559576,Theft,5.3,2023-01-25,22:41,22,Chickpet,0.31,0.73,0.41,0.29,1
12.931523,77.610877,Theft,5.2,2024-12-13,21:15,21,Koramangala,0.75,0.61,0.44,0.39,1
12.935289,77.697344,Cybercrime,5.0,2023-07-17,02:55,2,Marathahalli,0.15,0.99,0.94,0.21,1
13.114427,77.60364,Robbery,7.5,2024-03-12,22:15,22,Yelahanka,0.75,0.31,0.75,0.32,1
13.094759,77.620264,Robbery,7.7,2024-10-12,23:18,23,Yelahanka,0.28,0.86,0.53,0.96,1
12.906404,77.583604,Assault,6.8,2024-06-01,21:30,21,Bannerghatta Road,0.65,0.43,0.24,0.96,1
12.900945,77.621257,Cybercrime,6.4,2023-11-04,12:27,12,BTM Layout,0.64,0.15,0.75,0.33,0
12.994365,77.587832,Cybercrime,5.2,2024-05-07,09:24,9,Majestic,0.16,0.14,0.52,0.24,0
12.954323,77.704324,Eve Teasing,5.9,2024-05-18,22:46,22,Marathahalli,0.46,0.42,0.46,0.77,1
12.964679,77.57329,Pickpocketing,2.2,2023-02-09,19:37,19,Chickpet,0.99,0.12,0.94,0.25,0
12.935,77.707298,Pickpocketing,3.5,2024-05-15,23:22,23,Marathahalli,0.67,0.37,0.15,0.45,1
12.952003,77.561134,Pickpocketing,2.1,2024-01-06,07:30,7,Majestic,0.67,0.68,0.73,0.68,0
12.985576,77.603731,Vehicle Theft,3.7,2024-08-15,22:16,22,Shivajinagar,0.96,0.84,0.11,0.79,1
12.932138,77.665141,Pickpocketing,2.2,2023-07-13,18:57,18,Marathahalli,0.89,0.17,0.48,0.72,0
12.977561,77.715039,Drug Offense,6.1,2023-11-12,21:56,21,Marathahalli,0.76,0.75,0.93,0.88,1
12.876964,77.610151,Chain Snatching,5.0,2023-05-27,21:51,21,BTM Layout,0.34,0.21,0.77,0.73,1
13.108833,77.629688,Theft,2.4,2024-12-14,15:00,15,Yelahanka,0.48,0.42,0.36,0.49,0
12.960142,77.575897,Robbery,6.6,2023-07-06,02:08,2,Majestic,0.55,0.11,0.61,0.29,1
12.973135,77.566821,Eve Teasing,6.0,2023-09-23,19:51,19,Chickpet,0.98,0.87,0.5,0.92,0
12.929377,77.606581,Chain Snatching,4.9,2024-01-22,05:05,5,BTM Layout,0.21,0.06,0.13,0.31,1
12.876228,77.613994,Cybercrime,3.2,2023-01-08,03:00,3,BTM Layout,0.7,0.79,0.14,0.29,1
13.023974,77.551285,Theft,3.1,2024-05-12,23:48,23,Majestic,0.53,0.34,0.49,0.43,1
12.882854,77.610074,Assault,7.7,2024-01-23,07:23,7,Bannerghatta Road,0.65,0.98,0.89,0.83,0
12.981851,77.602955,Theft,4.9,2023-05-23,00:25,0,Majestic,0.12,0.12,0.58,0.96,1
12.850983,77.665614,Eve Teasing,5.6,2024-05-01,22:43,22,Electronic City,0.56,0.66,0.1,0.67,1
12.952744,77.614489,Assault,5.2,2023-11-30,22:55,22,Koramangala,0.71,0.23,0.54,0.77,1
12.94054,77.619738,Chain Snatching,6.6,2023-04-13,18:42,18,Koramangala,0.76,0.29,0.28,0.23,0
12.983599,77.551574,Drug Offense,5.1,2024-05-24,22:32,22,Rajajinagar,0.82,0.3,0.71,0.59,1
12.957592,77.649988,Cybercrime,4.9,2024-07-07,14:07,14,Domlur,0.32,0.21,0.78,0.69,0
12.948786,77.700692,Chain Snatching,4.5,2023-12-01,20:01,20,Marathahalli,0.91,0.77,0.3,0.33,1
12.957363,77.654854,Cybercrime,5.7,2024-07-01,21:07,21,Domlur,0.67,0.49,0.82,0.4,1
12.859007,77.631783,Eve Teasing,5.6,2024-01-22,19:04,19,Random Spread,0.92,0.74,0.75,0.69,0
12.96644,77.576907,Drug Offense,5.7,2023-09-23,13:51,13,Shivajinagar,0.2,0.09,0.18,0.77,0
12.965915,77.5316,Eve Teasing,4.5,2023-11-17,03:36,3,Majestic,0.96,0.58,0.1,0.16,1
13.055141,77.61152,Drug Offense,6.0,2024-01-09,02:27,2,Hebbal,0.82,0.93,0.21,0.7,1
12.988527,77.550822,Vandalism,3.1,2024-04-16,01:00,1,Majestic,0.38,0.82,0.37,0.3,1
12.939497,77.648708,Cybercrime,6.0,2024-12-20,09:09,9,Koramangala,0.13,0.32,0.55,0.72,0
12.985031,77.597505,Vehicle Theft,4.4,2023-08-09,22:36,22,Majestic,0.55,0.7,0.44,0.98,1
12.98332,77.761133,Assault,8.4,2023-08-19,01:13,1,Whitefield,0.73,0.05,0.88,0.26,1
12.966066,77.682462,Cybercrime,5.6,2023-06-13,09:52,9,Marathahalli,0.99,0.55,0.4,0.71,0
12.88849,77.605432,Assault,7.1,2023-10-17,12:04,12,Bannerghatta Road,0.35,0.92,0.73,0.59,0
12.920949,77.617048,Chain Snatching,5.7,2023-02-25,21:50,21,BTM Layout,0.86,0.71,0.51,0.25,1
13.001038,77.571142,Robbery,8.7,2023-08-03,00:18,0,Rajajinagar,0.3,0.75,0.76,0.11,1
12.974269,77.654378,Vandalism,3.9,2024-03-13,23:24,23,Indiranagar,0.71,0.17,0.15,0.42,1
12.897914,77.579243,Cybercrime,6.9,2024-10-27,01:07,1,Bannerghatta Road,0.4,0.43,0.23,0.75,1
13.023085,77.587219,Eve Teasing,5.0,2024-12-05,19:25,19,Hebbal,0.64,0.17,0.77,0.8,0
12.957645,77.568364,Chain Snatching,4.8,2024-10-30,20:24,20,Chickpet,0.5,0.01,0.2,0.21,1
12.961087,77.649527,Drug Offense,7.1,2023-04-07,03:17,3,Domlur,0.81,0.18,0.54,0.68,1
12.919834,77.60291,Pickpocketing,3.0,2024-12-31,09:06,9,BTM Layout,0.92,0.8,0.27,0.83,0
12.96703,77.651067,Theft,5.1,2024-06-26,01:34,1,Domlur,0.54,0.52,0.63,0.74,1
12.986479,77.730126,Chain Snatching,6.7,2023-07-05,06:42,6,Whitefield,0.88,0.7,0.1,0.5,0
12.986406,77.605246,Assault,5.8,2023-06-15,21:36,21,Shivajinagar,0.18,0.26,0.78,0.18,1
12.956874,77.569376,Chain Snatching,4.5,2024-11-04,17:34,17,Chickpet,0.1,0.3,0.95,0.57,0
